player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Bryan Gilmore,727,WR,SF,16,15.1,0,34.8,,0,0,0,0.0,0,5,28,0,76.5,22.9,50.8,,49.1,0.3,1,0,75,0.0,0,341,0,8,95.9,327,30.2,103,72.7,23,1,69.5,237,150,34,4.3,18.8,0.46
Anthony Becht,602,TE,TB,16,4.3,0,78.3,,0,0,0,0.0,0,3,30,1,83.2,23.9,55.3,72.4,43.3,86.8,269,0,13,36.1,112,310,3,18,61.6,191,8.1,25,102.0,23,1,3.5,11,115,56,3.1,6.4,0.6
Anthony Thomas,808,HB,BUF,15,-0.5,2,95.7,,0,0,0,0.0,0,6,4,0,85.1,69.0,58.9,74.8,84.5,1.0,2,0,18,61.3,119,194,0,22,37.6,73,0.5,1,91.8,23,0,0.5,1,139,147,6.7,6.3,1.9
Clinton Portis,1058,HB,WAS,8,-0.6,3,73.9,,0,0,0,10.5,2,5,32,0,55.9,89.9,54.9,76.4,57.6,0.0,0,0,74,20.2,25,124,1,17,69.4,86,0.8,1,94.5,23,0,2.4,3,170,192,11.3,10.0,1.98
Willis McGahee,1339,HB,BUF,14,-2.7,8,78.3,,0,0,0,5.3,1,4,4,0,70.5,52.5,52.0,63.6,68.7,0.0,0,1,56,40.6,127,313,0,18,56.2,176,1.3,4,76.8,23,0,1.0,3,156,208,11.6,8.7,0.89
Mark Bradley,2256,WR,CHI,10,12.4,1,65.2,,0,0,0,0.0,0,10,6,0,81.7,73.3,85.6,,83.4,0.0,0,0,75,0.0,0,87,0,15,95.4,83,0.0,0,148.0,23,3,100.0,87,287,106,7.1,19.1,3.46
Leonard Pope,3017,TE,ARZ,16,4.2,1,72.7,,0,0,0,5.9,1,7,1,0,66.7,73.3,58.3,46.4,57.0,98.7,221,2,33,21.0,47,224,5,16,75.4,169,1.3,3,55.3,22,0,0.0,0,161,80,5.0,10.1,0.95
Travis Henry,825,HB,TEN,14,-0.5,2,81.8,,0,0,0,5.3,1,2,31,0,68.7,74.8,64.8,76.7,48.1,0.3,1,0,12,33.9,113,333,3,18,64.9,216,0.0,0,81.4,22,0,2.7,9,78,109,6.1,4.3,0.36
Matt Schobel,1074,TE,PHI,18,9.1,3,68.2,,0,0,0,11.8,2,9,24,0,52.8,73.3,59.0,81.7,59.4,77.2,129,0,60,19.2,32,167,4,15,76.6,128,12.6,21,129.7,22,2,9.0,15,214,116,7.7,14.3,1.67
Sam Gado,2599,HB,HST,9,0.4,1,77.3,,0,0,0,15.0,3,3,13,0,43.3,54.5,51.5,84.5,46.3,0.0,0,0,19,24.1,28,116,0,17,73.3,85,0.0,0,82.6,22,0,5.2,6,85,73,4.3,5.0,1.0
Marcedes Lewis,2973,TE,JAX,14,12.2,1,59.1,,0,0,0,7.1,1,6,15,0,63.2,72.3,65.1,78.9,61.5,83.6,117,3,31,10.0,14,140,3,13,87.1,122,10.7,15,50.8,22,1,5.0,7,126,46,3.5,9.7,1.03
David Kircus,1480,WR,DEN,16,14.5,1,40.9,,0,0,0,30.8,4,9,10,0,27.8,72.5,55.9,,56.3,0.0,0,1,45,0.0,0,172,1,9,95.3,164,19.8,34,52.7,22,0,80.2,138,187,59,6.6,20.8,1.14
Verron Haynes,1156,HB,PIT,7,0.5,3,81.8,,0,0,0,5.3,1,4,25,0,69.0,28.9,62.1,74.3,65.6,0.0,0,0,16,26.7,35,131,0,18,71.8,94,0.8,1,84.7,22,0,1.5,2,95,92,5.1,5.3,1.01
Mike Karney,1875,FB,NO,17,0.4,1,76.2,,0,0,0,5.9,1,7,20,0,66.7,77.4,67.7,62.5,57.4,6.5,14,0,12,33.6,72,214,2,16,64.0,137,7.9,17,118.2,21,2,2.3,5,105,95,5.9,6.6,0.77
Chad Jackson,2981,WR,NE,13,15.1,1,61.9,,0,0,0,27.8,5,6,19,0,28.1,74.5,59.4,,58.8,0.0,0,0,35,0.0,0,124,1,13,96.0,119,37.1,46,123.4,21,3,62.9,78,152,55,4.2,11.7,1.28
Justin Fargas,1410,HB,OAK,16,-0.5,3,61.9,,0,0,0,13.3,2,3,23,0,47.7,82.6,55.9,73.5,55.0,0.0,0,0,21,52.0,92,177,1,13,46.9,83,0.0,0,71.7,21,0,0.0,0,91,89,6.8,7.0,1.1
Kevin Walter,1549,WR,HST,16,9.6,0,81.0,,0,0,0,0.0,0,12,13,1,82.7,24.0,59.5,16.3,57.0,2.4,6,1,15,0.8,2,246,2,17,95.5,235,49.6,122,78.6,21,0,46.7,115,160,52,3.1,9.4,0.68
Anthony Fasano,2998,TE,DAL,17,6.1,0,66.7,,0,0,0,0.0,0,4,9,0,81.1,73.0,60.5,70.9,60.3,62.6,144,1,22,33.9,78,230,4,14,60.0,138,2.6,6,62.8,21,0,11.7,27,126,58,4.1,9.0,0.91
Donald Lee,1465,TE,GB,14,8.4,2,47.6,,0,0,0,33.3,5,8,12,0,27.1,71.1,54.7,82.5,46.3,59.0,85,0,32,11.1,16,144,0,10,86.8,125,27.1,39,71.5,21,0,6.9,10,150,70,7.0,15.0,1.2
David Givens,1210,WR,TEN,5,11.5,2,40.0,,0,0,0,0.0,0,4,31,0,76.5,70.8,60.1,,60.7,0.0,0,4,27,0.0,0,139,0,8,96.4,134,23.0,32,17.5,20,0,77.0,107,104,45,5.6,13.0,0.78
Roydell Williams,2353,WR,TEN,14,15.8,1,40.0,,0,0,0,11.1,1,6,31,0,54.5,70.1,59.8,,59.1,0.0,0,3,20,0.0,0,110,0,8,95.5,105,5.5,6,21.0,20,0,94.5,104,121,39,4.9,15.1,1.15
Najeh Davenport,1131,HB,PIT,12,1.7,1,75.0,,0,0,0,6.3,1,9,25,0,65.6,54.7,60.5,88.0,82.9,0.0,0,1,32,37.0,54,146,1,15,63.0,92,0.7,1,100.6,20,1,0.7,1,193,186,12.4,12.9,2.1
Ahmard Hall,3336,FB,TEN,14,0.6,4,78.9,,0,0,0,0.0,0,6,31,1,81.1,25.4,71.6,37.6,63.5,1.9,2,0,28,20.4,22,108,2,15,78.7,85,2.8,3,96.9,19,0,4.6,5,138,130,8.7,9.2,1.62
Shaun McDonald,1418,WR,SL,16,9.3,1,68.4,,0,0,0,7.1,1,6,26,1,64.7,22.6,51.3,,51.9,0.0,0,0,28,0.6,1,175,1,13,94.3,165,90.3,158,106.0,19,1,9.1,16,134,15,1.2,10.3,0.81
Michael Sellers,432,FB,WAS,16,1.3,2,94.7,,0,0,0,0.0,0,5,32,1,82.7,36.9,78.0,86.0,55.8,9.4,20,0,15,35.8,76,212,2,18,60.4,128,8.5,18,107.2,19,1,2.8,6,105,88,4.9,5.8,0.82
Obafemi Ayanbadejo,297,FB,ARZ,13,0.7,4,89.5,,0,0,0,5.6,1,7,1,1,68.0,26.6,55.7,57.2,54.8,1.4,2,0,27,35.2,50,142,0,17,64.1,91,0.7,1,97.6,19,0,1.4,2,141,130,7.6,8.3,1.55
Jim Finn,541,FB,NYG,17,1.6,0,61.1,,0,0,1,8.3,1,4,21,0,43.8,72.7,74.9,67.4,44.1,0.0,0,0,11,18.8,29,154,2,11,76.0,117,2.6,4,68.8,18,0,9.7,15,68,51,4.6,6.2,0.58
LenDale White,2990,HB,TEN,13,-2.2,2,77.8,,0,0,0,12.5,2,1,31,0,52.8,85.1,51.8,91.3,53.3,0.0,0,0,13,25.6,34,133,1,14,71.4,95,0.8,1,80.6,18,0,1.5,2,60,94,6.7,4.3,0.63
William Henderson,134,FB,GB,12,2.1,1,66.7,,0,0,0,14.3,2,3,12,0,47.7,72.3,56.7,83.9,49.0,1.7,2,1,13,28.8,34,118,0,12,67.8,80,0.0,0,48.8,18,0,2.5,3,62,58,4.8,5.2,0.78
Jeb Putzier,1174,TE,HST,14,5.1,2,72.2,,0,0,0,13.3,2,6,13,0,48.0,72.3,52.4,37.9,57.2,75.2,124,0,26,9.7,16,165,3,13,85.5,141,7.9,13,91.2,18,0,15.8,26,125,70,5.4,9.6,0.89
James Thrash,323,WR,WAS,16,12.7,0,66.7,,0,0,1,0.0,0,9,32,0,80.0,72.3,66.4,72.9,64.5,10.9,15,0,27,5.8,8,138,3,12,87.7,121,21.0,29,111.1,18,1,67.4,93,151,22,1.8,12.6,1.25
Tim Dwight,390,WR,NYJ,9,3.8,1,88.9,,0,0,0,5.9,1,7,22,0,67.0,74.2,62.7,,61.2,0.0,0,0,15,0.0,0,129,1,16,92.2,119,57.4,74,92.6,18,0,40.3,52,112,57,3.6,7.0,0.94
Vernand Morency,2290,HB,GB,13,-0.9,6,94.4,,0,0,0,5.6,1,4,12,0,67.7,65.9,53.1,51.5,67.3,0.0,0,1,29,31.1,41,132,0,17,65.2,86,2.3,3,70.8,18,0,4.5,6,118,134,7.9,6.9,1.37
Justin Peelle,1104,TE,MIA,15,3.8,1,88.9,,0,0,0,0.0,0,4,17,0,82.4,73.5,76.2,69.0,70.9,67.9,89,0,25,38.2,50,131,3,16,60.3,79,9.2,12,112.0,18,1,6.1,8,116,73,4.6,7.3,1.47
John Madsen,3408,TE,OAK,11,10.6,0,61.1,,0,0,0,8.3,1,4,23,0,61.8,71.9,51.1,54.1,53.1,55.0,71,2,57,5.4,7,129,1,11,91.5,118,16.3,21,65.7,18,1,27.1,35,146,36,3.3,13.3,1.24
Mike Williams,2227,WR,DET,8,14.6,1,44.4,,0,0,1,27.3,3,5,11,0,28.1,71.1,51.3,,52.1,0.0,0,1,21,0.0,0,160,1,8,94.4,151,67.5,108,57.4,18,1,32.5,52,99,27,3.4,12.4,0.66
Brandon Manumaleuna,876,TE,SD,17,3.5,1,77.8,,0,0,0,0.0,0,6,27,0,82.2,73.6,73.5,84.7,54.3,43.0,129,0,19,43.3,130,300,1,14,55.7,167,12.3,37,127.3,18,3,8.0,24,91,69,4.9,6.5,0.54
Julius Jones,1764,HB,DAL,17,-1.4,0,64.7,,0,0,0,15.4,2,7,9,0,47.7,86.4,46.2,75.0,53.9,0.3,1,1,39,37.0,113,305,1,11,59.0,180,1.0,3,66.3,17,0,4.9,15,142,158,14.4,12.9,0.79
Tony Fisher,1241,HB,SL,8,-0.2,2,82.4,,0,0,0,6.7,1,5,26,0,65.9,75.5,62.3,86.4,82.5,0.0,0,0,49,23.5,12,51,0,14,74.5,38,0.0,0,105.6,17,0,2.0,1,159,160,11.4,11.4,4.18
Corey Dillon,249,HB,NE,19,-2.1,1,94.1,,0,0,0,0.0,0,5,19,0,81.7,57.4,48.7,74.2,65.9,0.0,0,1,52,21.9,32,146,1,16,76.0,111,0.0,0,78.2,17,0,6.2,9,147,182,11.4,9.2,1.32
Shaun Alexander,597,HB,SEA,12,-0.1,2,76.5,,0,0,0,13.3,2,3,29,1,48.0,46.5,51.4,79.5,34.6,0.0,0,0,14,14.3,43,301,1,13,81.7,246,1.7,5,80.5,17,0,8.0,24,60,66,5.1,4.6,0.24
Carlyle Holiday,2640,WR,GB,7,12.5,0,52.9,,0,0,0,0.0,0,6,12,0,78.0,71.6,63.8,,63.7,0.0,0,0,35,0.0,0,111,1,9,93.7,104,7.2,8,77.1,17,0,92.8,103,126,36,4.0,14.0,1.21
Maurice Morris,1061,HB,SEA,18,1.1,3,64.7,,0,0,0,15.4,2,1,29,0,43.8,76.8,35.8,37.4,41.4,0.0,0,0,27,19.9,47,236,0,11,77.5,183,2.1,5,68.5,17,0,14.4,34,46,48,4.4,4.2,0.25
Bethel Johnson,1361,WR,MIN,11,20.5,2,52.9,,0,0,0,0.0,0,6,18,0,78.0,73.4,62.1,,62.6,0.0,0,1,40,0.0,0,140,0,9,95.7,134,15.0,21,59.9,17,0,85.0,119,156,54,6.0,17.3,1.16
Tony Stewart,887,TE,CIN,16,5.4,4,82.4,,0,0,0,0.0,0,5,7,0,81.1,73.0,71.6,48.2,71.3,44.5,65,0,26,13.7,20,146,0,14,82.2,120,15.8,23,115.7,17,1,6.8,10,120,56,4.0,8.6,1.0
Itula Mili,284,TE,SEA,9,7.3,0,62.5,,0,0,0,0.0,0,4,29,0,78.0,71.1,57.4,75.8,53.7,85.0,108,1,15,10.2,13,127,2,10,86.6,110,10.2,13,46.1,16,0,4.7,6,69,36,3.6,6.9,0.63
Marcus Pollard,151,TE,DET,13,3.9,0,75.0,,0,0,1,7.7,1,6,11,0,46.0,71.9,66.6,81.0,49.6,75.2,97,0,22,17.8,23,129,1,12,73.6,95,11.6,15,90.6,16,0,3.1,4,100,58,4.8,8.3,1.05
Zack Crockett,136,FB,OAK,16,0.4,1,62.5,,0,0,0,9.1,1,1,23,0,60.6,25.3,56.6,69.7,49.1,1.1,2,0,14,48.0,85,177,2,10,50.3,89,2.3,4,68.0,16,0,0.0,0,53,52,5.2,5.3,0.6
Dave Thomas,3031,TE,NE,16,6.4,3,73.3,,0,0,0,0.0,0,5,19,0,78.7,71.5,77.3,53.8,69.9,52.6,72,0,36,16.1,22,137,3,11,79.6,109,38.0,52,129.6,15,1,7.3,10,159,91,8.3,14.5,1.46
Joshua Cribbs,2544,WR,CLV,14,7.3,1,66.7,,0,0,1,23.1,3,4,8,1,29.5,21.5,47.0,46.5,48.8,0.0,0,0,14,0.0,0,140,1,10,96.4,135,16.4,23,82.9,15,0,83.6,117,91,47,4.7,9.1,0.67
Koren Robinson,2864,WR,GB,3,14.5,0,46.7,,0,0,0,12.5,1,6,12,0,54.9,70.1,70.9,,69.9,0.0,0,0,24,0.0,0,53,1,7,86.8,46,17.0,9,65.7,15,0,83.0,44,89,17,2.4,12.7,1.93
Stephen Davis,192,HB,SL,15,2.0,1,80.0,,0,0,0,7.7,1,5,26,0,61.8,43.0,58.5,71.4,63.3,0.0,0,0,18,24.1,20,83,0,12,71.1,59,1.2,1,113.9,15,1,0.0,0,90,70,5.8,7.5,1.53
Ron Dayne,589,HB,HST,11,-0.4,1,93.3,,0,0,0,0.0,0,3,13,0,80.6,74.7,59.5,88.2,59.9,0.0,0,0,13,31.3,50,160,0,14,65.0,104,0.0,0,88.1,15,0,4.4,7,77,83,5.9,5.5,0.74
Jerious Norwood,3024,HB,ATL,14,0.0,2,85.7,,0,0,0,0.0,0,4,2,0,80.6,88.1,78.3,85.9,79.9,1.3,1,0,32,12.5,10,80,0,12,80.0,64,0.0,0,97.0,14,0,16.3,13,102,98,8.2,8.5,1.59
Nick Goings,956,HB,CAR,9,4.9,1,71.4,,0,0,0,0.0,0,3,5,0,78.0,76.1,63.9,83.8,73.7,1.6,1,1,23,18.0,11,61,0,10,80.3,49,9.8,6,87.5,14,1,19.7,12,107,77,7.7,10.7,2.18
Brad Smith,3048,WR,NYJ,16,3.8,1,78.6,,0,0,0,0.0,0,5,22,0,79.4,78.3,62.9,66.3,62.9,5.1,6,1,19,0.9,1,117,1,11,94.0,110,38.5,45,58.3,14,0,48.7,57,72,41,3.7,6.5,0.65
Jim Kleinsasser,469,TE,MIN,16,7.3,0,50.0,,0,0,0,30.0,3,2,18,0,28.4,69.5,73.5,70.0,30.4,96.2,205,1,14,41.8,89,213,0,7,54.5,116,1.9,4,28.0,14,0,1.4,3,47,19,2.7,6.7,0.41
Visanthe Shiancoe,1406,TE,NYG,17,4.7,0,92.9,,0,0,0,0.0,0,4,21,1,80.0,21.4,58.1,75.5,49.5,72.9,132,1,16,18.8,34,181,2,13,77.3,140,17.7,32,62.2,14,0,3.9,7,85,36,2.8,6.5,0.61
Mike Anderson,693,HB,BLT,14,-1.4,2,71.4,,0,0,0,9.1,1,2,3,0,60.2,45.1,58.7,57.7,54.0,0.8,1,0,13,38.8,50,129,0,10,58.9,76,4.7,6,79.5,14,0,4.7,6,60,78,7.8,6.0,0.79
Lamont Jordan,819,HB,OAK,9,-2.4,2,71.4,,0,0,0,0.0,0,4,23,1,78.0,69.0,62.1,71.2,46.7,0.5,1,0,21,46.3,88,190,0,10,51.6,98,0.0,0,83.6,14,0,0.5,1,74,99,9.9,7.4,0.76
Dwayne Blakley,1219,TE,ATL,16,11.8,0,46.2,,0,0,0,0.0,0,5,2,0,74.6,68.8,52.6,60.4,51.3,48.6,67,3,28,15.9,22,138,1,6,81.9,113,35.5,49,25.3,13,0,8.7,12,76,20,3.3,12.7,0.67
Maurice Hicks,1253,HB,SF,13,-0.3,4,100.0,,0,0,0,0.0,0,6,28,0,80.0,80.6,64.1,80.4,90.4,1.5,1,0,33,24.6,16,65,0,13,70.8,46,3.1,2,136.2,13,1,0.0,0,137,141,10.8,10.5,2.98
B.J. Askew,1400,FB,NYJ,14,2.2,2,84.6,,0,0,0,0.0,0,4,22,0,78.7,74.6,62.9,64.0,65.1,2.8,4,0,23,41.8,59,141,0,11,56.0,79,2.8,4,89.7,13,0,9.9,14,72,72,6.5,6.5,0.91
Cedric Benson,2221,HB,CHI,18,-2.2,3,84.6,,0,0,0,8.3,1,3,6,0,60.6,79.6,46.8,58.5,63.5,0.0,0,0,22,39.1,54,138,0,11,57.2,79,1.4,2,91.7,13,0,4.3,6,78,104,9.5,7.1,0.99
Ben Hartsock,1789,TE,TEN,6,7.2,2,46.2,,0,0,0,33.3,3,4,31,0,27.9,68.8,65.2,61.6,51.7,86.0,86,0,23,28.0,28,100,1,6,72.0,72,12.0,12,62.3,13,0,2.0,2,68,52,8.7,11.3,0.94
Brandon Jacobs,2327,HB,NYG,16,-1.1,2,84.6,,0,0,0,8.3,1,3,21,0,60.2,43.7,70.0,51.0,68.6,0.0,0,0,43,30.6,30,98,2,11,67.3,66,2.0,2,114.4,13,0,4.1,4,149,168,15.3,13.5,2.26
Johnnie Morant,1855,WR,OAK,9,9.9,1,53.8,,0,0,0,12.5,1,3,23,2,54.5,11.2,48.1,,48.5,0.0,0,2,18,0.0,0,137,1,7,94.9,130,10.2,14,29.8,13,0,89.8,123,70,22,3.1,10.0,0.54
Heath Evans,843,FB,NE,17,1.7,2,84.6,,0,0,0,0.0,0,4,19,0,78.7,35.1,68.2,59.5,77.3,3.2,3,0,15,25.5,24,94,1,11,69.1,65,1.1,1,113.8,13,1,5.3,5,67,52,4.7,6.1,1.03
Robert Ferguson,811,WR,GB,4,18.4,0,38.5,,0,0,0,0.0,0,2,12,0,73.4,68.0,50.4,,50.2,0.0,0,0,10,0.0,0,109,0,5,97.2,106,6.4,7,72.3,13,1,93.6,102,31,-2,-0.4,6.2,0.29
Tony Richardson,110,FB,MIN,9,1.6,4,100.0,,0,0,0,0.0,0,7,18,0,80.6,74.9,75.4,69.6,80.0,2.8,3,0,35,25.0,27,108,0,13,69.4,75,0.0,0,105.4,13,0,0.0,0,121,100,7.7,9.3,1.61
Michael Bennett,797,HB,KC,12,-0.3,4,76.9,,0,0,0,0.0,0,2,16,0,78.7,81.8,67.8,80.8,71.2,0.0,0,0,14,7.5,5,67,0,10,91.0,61,6.0,4,94.7,13,0,3.0,2,89,91,9.1,8.9,1.46
Jerome Harrison,3090,HB,CLV,10,2.6,1,75.0,,0,0,0,10.0,1,1,8,0,41.1,28.7,55.6,76.6,51.8,0.6,1,0,12,52.7,87,165,0,9,44.2,73,2.4,4,80.9,12,0,7.9,13,47,58,6.4,5.2,0.64
Maurice Stovall,3035,WR,TB,7,9.4,1,58.3,,0,0,1,12.5,1,5,30,0,54.5,71.5,64.5,,59.9,0.0,0,1,27,0.0,0,93,2,7,96.8,90,19.4,18,51.4,12,0,80.6,75,102,28,4.0,14.6,1.13
Kelley Washington,1380,WR,CIN,5,7.3,1,75.0,,0,0,0,0.0,0,7,7,0,77.3,70.6,70.9,,65.8,0.0,0,0,22,0.0,0,101,0,9,98.0,99,72.3,73,132.3,12,1,26.7,27,115,47,5.2,12.8,1.16
Jeff Dugan,1936,TE,MIN,7,4.2,2,66.7,,0,0,0,11.1,1,5,18,0,54.5,70.1,62.1,68.6,60.8,9.5,10,1,10,26.7,28,105,0,8,69.5,73,2.9,3,64.6,12,1,2.9,3,40,30,3.8,5.0,0.55
Brandon Miree,1961,FB,GB,10,1.9,0,75.0,,0,0,0,18.2,2,3,12,0,38.4,70.6,48.1,87.7,42.3,0.0,0,0,20,21.3,20,94,1,9,75.5,71,0.0,0,84.4,12,0,2.1,2,57,32,3.6,6.3,0.8
Dan Kreider,749,FB,PIT,16,1.5,0,66.7,,0,0,0,20.0,2,2,25,0,35.3,70.8,72.3,53.0,42.2,1.4,2,0,15,21.9,32,146,0,8,76.0,111,0.7,1,79.2,12,0,0.0,0,62,51,6.4,7.8,0.56
Jason Avant,3054,WR,PHI,7,10.8,2,58.3,,0,0,0,0.0,0,5,24,1,76.5,18.5,56.7,69.9,55.0,1.9,2,0,18,1.9,2,107,1,7,93.5,100,69.2,74,102.1,12,1,29.0,31,68,35,5.0,9.7,0.68
Michael Robinson,3045,HB,SF,12,0.0,2,75.0,,0,0,1,0.0,0,3,28,0,77.3,81.5,52.1,81.6,70.6,0.0,0,0,12,24.7,18,73,3,9,69.9,51,2.7,2,80.9,12,0,2.7,2,47,52,5.8,5.2,0.92
Keary Colbert,1783,WR,CAR,11,15.2,1,45.5,,0,0,0,0.0,0,4,5,0,45.8,68.0,50.6,60.5,50.6,2.1,3,1,16,0.7,1,143,0,5,94.4,135,29.4,42,23.3,11,0,68.5,98,56,21,4.2,11.2,0.41
Ernie Conwell,180,TE,NO,7,5.1,0,72.7,,0,0,0,20.0,2,3,20,0,56.7,70.6,66.3,69.8,46.7,84.1,116,0,15,27.5,38,138,1,8,68.1,94,10.1,14,114.6,11,1,0.7,1,57,16,2.0,7.1,0.61
Sinorice Moss,2989,WR,NYG,7,10.2,1,45.5,,0,0,0,28.6,2,1,21,0,29.7,68.8,52.8,,53.7,0.0,0,0,10,0.0,0,32,0,5,90.6,29,50.0,16,52.5,11,0,50.0,16,25,24,4.8,5.0,0.86
Sam Hurd,3362,WR,DAL,14,12.2,1,45.5,,0,0,0,0.0,0,2,9,0,74.6,68.8,70.4,,68.1,0.0,0,0,33,0.0,0,63,0,5,92.1,58,17.5,11,68.4,11,0,81.0,51,75,14,2.8,15.0,1.29
Brandon Stokley,498,WR,IND,4,12.5,1,72.7,,0,0,0,27.3,3,3,14,0,29.1,70.6,55.5,,54.7,0.0,0,0,23,0.0,0,57,0,8,93.0,53,94.7,54,125.2,11,1,5.3,3,85,31,3.9,10.6,1.6
Chris Perry,1747,HB,CIN,4,-0.6,0,81.8,,0,0,0,0.0,0,3,7,0,78.0,75.8,82.6,79.0,87.6,0.0,0,0,12,15.4,4,26,0,9,80.8,21,3.8,1,82.6,11,0,15.4,4,42,52,5.8,4.7,2.0
Terrelle Smith,651,FB,CLV,16,0.2,2,72.7,,0,0,0,20.0,2,0,8,0,35.3,74.6,57.3,84.5,37.9,2.7,4,0,7,30.0,45,150,0,8,66.7,100,2.7,4,75.2,11,0,4.0,6,21,22,2.8,2.6,0.21
Cortez Hankton,1618,WR,JAX,12,16.2,0,50.0,,0,0,0,0.0,0,4,15,0,74.6,68.8,57.1,,56.2,0.0,0,0,15,0.0,0,99,0,5,91.9,91,16.2,16,63.8,10,0,83.8,83,48,0,0.0,9.6,0.53
Taylor Jacobs,1360,WR,SF,7,17.0,0,40.0,,0,0,0,0.0,0,2,28,0,72.1,67.0,59.8,,59.3,0.0,0,0,10,0.0,0,57,0,4,98.2,56,5.3,3,47.9,10,0,94.7,54,29,1,0.3,7.3,0.52
Cory Schlesinger,141,FB,DET,12,1.9,0,80.0,,0,0,0,0.0,0,0,11,0,77.6,70.4,65.1,83.5,54.7,0.9,1,0,6,34.0,36,106,0,8,61.3,65,0.0,0,81.7,10,0,1.9,2,36,21,2.6,4.5,0.55
Eddie Drummond,1237,WR,DET,6,7.8,0,20.0,,0,0,0,50.0,2,1,11,0,27.3,66.2,45.1,,46.3,0.0,0,1,8,0.0,0,65,0,2,93.8,61,53.8,35,0.0,10,0,44.6,29,10,2,1.0,5.0,0.16
Casey Fitzsimmons,1607,TE,DET,8,7.2,0,70.0,,0,0,0,0.0,0,3,11,0,75.6,69.5,65.0,71.6,64.8,39.0,16,0,18,2.4,1,41,0,7,95.1,39,31.7,13,90.0,10,0,19.5,8,71,51,7.3,10.1,1.82
Madison Hedgecock,2468,FB,SL,15,2.0,0,70.0,,0,0,0,12.5,1,1,26,0,52.5,70.3,69.0,78.8,43.2,6.1,8,0,7,38.9,51,131,0,7,58.8,77,0.8,1,72.9,10,0,0.0,0,29,19,2.7,4.1,0.38
Kevan Barlow,841,HB,NYJ,12,-1.8,0,70.0,,0,0,0,30.0,3,1,22,0,28.8,90.0,37.2,53.1,32.2,0.0,0,0,8,52.0,39,75,0,7,45.3,34,0.0,0,72.9,10,0,4.0,3,21,33,4.7,3.0,0.62
Jason Wright,2212,HB,CLV,9,-0.3,0,60.0,,0,0,0,14.3,1,2,8,0,29.8,53.8,48.5,62.4,42.5,0.9,1,0,54,40.6,43,106,0,6,57.5,61,2.8,3,86.3,10,0,5.7,6,82,86,14.3,13.7,1.34
John Gilmore,1176,TE,CHI,18,5.8,1,70.0,,0,0,0,0.0,0,3,6,0,76.8,69.8,87.3,70.8,54.0,98.1,103,0,18,23.8,25,105,2,7,72.4,76,1.0,1,117.1,10,2,1.0,1,41,24,3.4,5.9,0.54
Jamal Jones,2088,WR,NO,9,19.5,1,60.0,,0,0,0,14.3,1,3,20,0,49.2,68.8,61.1,,60.0,0.0,0,1,41,0.0,0,76,0,6,96.1,73,44.7,34,90.8,10,1,55.3,42,108,37,6.2,18.0,1.48
Shawn Bryson,491,FB,DET,6,1.4,1,90.0,,0,0,0,0.0,0,6,11,0,77.3,72.0,71.9,48.4,90.5,0.0,0,0,37,17.1,7,41,0,9,82.9,34,7.3,3,145.8,10,1,4.9,2,110,103,11.4,12.2,3.24
Cecil Sapp,1695,FB,DEN,11,1.1,0,80.0,,0,0,0,11.1,1,1,10,0,54.5,75.4,56.1,60.7,57.1,0.0,0,0,9,28.0,14,50,1,8,70.0,35,0.0,0,80.8,10,0,0.0,0,34,29,3.6,4.3,0.97
J.J. Arrington,2261,HB,ARZ,12,0.2,2,80.0,,0,0,0,11.1,1,4,1,0,54.5,76.7,49.9,51.3,58.5,0.0,0,0,19,20.0,10,50,0,8,76.0,38,0.0,0,90.8,10,0,0.0,0,58,53,6.6,7.3,1.53
Jason Dunn,178,TE,KC,15,5.2,2,40.0,,0,0,0,50.0,4,3,16,0,25.9,67.0,67.7,69.6,37.1,88.2,127,0,15,56.3,81,144,4,4,42.4,61,9.7,14,52.1,10,0,0.7,1,40,32,8.0,10.0,0.66
Devale Ellis,3303,WR,DET,8,12.3,1,44.4,,0,0,0,0.0,0,2,11,0,72.1,69.4,55.6,,53.6,0.0,0,1,19,0.0,0,96,0,4,95.8,92,39.6,38,18.5,9,0,60.4,58,41,16,4.0,10.3,0.45
Aveion Cason,945,HB,DET,6,-1.3,0,55.6,,0,0,1,16.7,1,1,11,0,45.8,79.0,52.5,64.1,46.9,0.0,0,0,14,16.9,11,65,1,5,76.9,50,0.0,0,60.9,9,0,1.5,1,26,29,5.8,5.2,0.52
Rod Gardner,785,WR,KC,13,12.2,0,22.2,,0,0,0,33.3,1,2,16,0,30.0,64.0,54.1,,49.5,0.0,0,2,13,0.0,0,63,0,2,93.7,59,14.3,9,0.0,9,0,85.7,54,17,8,4.0,8.5,0.29
