player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Leon Washington,3062,HB,NYJ,16,0.7,10,79.7,,0,0,0,11.3,6,18,22,1,49.2,67.3,61.6,61.2,59.7,0.0,0,1,40,13.9,41,296,2,47,81.4,241,16.9,50,97.1,59,2,3.0,9,371,380,8.1,7.9,1.54
Tony Scheffler,3006,TE,DEN,13,13.3,4,67.8,,0,0,0,13.0,6,28,10,1,42.7,30.2,74.5,53.0,71.0,29.8,81,2,72,4.0,11,272,2,40,90.4,246,59.9,163,107.0,59,3,9.6,26,645,210,5.3,16.1,2.62
Reggie Williams,1730,WR,JAX,15,9.9,0,63.8,,0,0,0,11.9,5,22,15,0,50.0,78.2,60.6,,58.1,0.0,0,3,32,0.0,0,386,3,37,94.8,366,17.4,67,77.1,58,3,82.4,318,364,69,1.9,9.8,0.99
Derrick Ward,1949,HB,NYG,17,-0.6,7,79.3,,0,0,0,13.2,7,15,21,0,40.7,73.6,73.9,78.5,59.5,0.0,0,0,48,30.7,113,368,0,46,66.8,246,1.6,6,96.0,58,0,4.6,17,408,452,9.8,8.9,1.66
Frank Gore,2282,HB,SF,14,1.0,8,74.1,,0,0,0,8.5,4,15,28,0,54.6,40.7,53.5,64.9,57.6,0.0,0,1,26,21.0,93,442,2,43,73.8,326,3.6,16,95.0,58,2,4.3,19,373,355,8.3,8.7,1.14
Hank Baskett,3220,WR,PHI,17,10.5,3,60.3,,0,0,0,14.6,6,23,24,1,37.2,39.2,62.8,69.3,60.0,2.8,10,2,90,0.6,2,353,2,35,96.3,340,46.2,163,88.1,58,3,50.7,179,458,157,4.5,13.1,1.35
Jerramy Stevens,1035,TE,TB,14,8.3,1,62.5,,0,0,0,12.5,5,16,30,0,45.4,77.3,56.0,42.4,53.9,71.6,247,2,31,3.2,11,345,3,35,92.5,319,14.2,49,79.8,56,2,13.3,46,385,162,4.6,11.0,1.21
Jerheme Urban,1709,WR,ARZ,20,8.4,3,71.4,,0,0,0,9.1,4,22,1,0,66.2,78.3,60.7,67.5,58.4,0.0,0,5,56,0.5,2,444,2,40,95.5,424,87.8,390,85.1,56,4,11.9,53,496,208,5.2,12.4,1.17
Deion Branch,1072,WR,SEA,8,12.4,1,53.6,,0,0,0,3.2,1,18,29,0,67.5,76.5,74.2,,72.3,0.0,0,2,63,0.0,0,254,0,30,96.9,246,11.8,30,86.3,56,4,88.2,224,412,160,5.3,13.7,1.67
Steven Jackson,1745,HB,SL,12,0.1,10,71.4,,0,0,0,14.9,7,15,26,0,38.3,46.7,53.3,57.4,60.8,0.0,0,1,53,19.9,66,331,3,40,75.5,250,5.7,19,88.3,56,1,5.1,17,379,414,10.4,9.5,1.52
Devery Henderson,1771,WR,NO,16,20.2,0,57.1,,0,0,0,8.6,3,27,20,1,59.5,40.8,60.3,,58.7,0.0,0,5,84,0.0,0,553,2,32,96.6,534,35.4,196,82.4,56,3,64.6,357,793,269,8.4,24.8,1.49
Steve Slaton,4403,HB,HST,16,-1.6,11,89.3,,0,0,0,0.0,0,15,13,1,90.5,66.5,70.3,64.0,72.2,0.0,0,0,58,19.0,86,453,0,50,78.4,355,1.3,6,103.7,56,1,7.1,32,418,497,9.9,8.4,1.18
Koren Robinson,2864,WR,SEA,12,12.7,1,55.4,,0,0,0,16.2,6,22,29,0,29.9,76.9,63.7,,61.5,0.0,0,5,90,0.0,0,369,1,31,97.3,359,23.6,87,52.7,56,2,76.4,282,400,132,4.3,12.9,1.11
Chester Taylor,1182,HB,MIN,17,0.0,5,89.3,,0,0,0,2.0,1,19,18,3,86.9,56.8,68.6,63.5,71.0,0.0,0,0,47,19.7,53,269,0,50,75.1,202,0.7,2,110.9,56,2,2.2,6,435,433,8.7,8.7,2.15
Brent Celek,3778,TE,PHI,19,5.1,5,82.1,,0,0,0,13.2,7,26,24,0,40.8,78.8,70.9,69.9,67.4,80.2,299,0,44,23.6,88,373,0,46,74.3,277,14.5,54,125.4,56,4,2.9,11,469,266,5.8,10.2,1.69
Ike Hilliard,233,WR,TB,16,6.6,3,85.5,,0,0,0,2.1,1,31,30,1,86.2,50.2,72.7,,72.9,0.0,0,2,36,0.0,0,347,2,47,94.8,329,81.8,284,107.9,55,4,18.2,63,424,131,2.8,9.0,1.29
Mewelde Moore,1840,HB,PIT,19,2.0,10,83.0,,0,0,0,6.4,3,17,25,1,61.2,76.9,57.9,46.7,61.2,0.0,0,0,25,27.2,115,423,0,44,70.4,298,11.3,48,100.1,53,1,2.6,11,345,273,6.2,7.8,1.16
Dominic Rhodes,979,HB,IND,16,1.4,0,84.9,,0,0,0,8.2,4,14,14,0,70.3,90.5,64.3,67.2,69.5,0.0,0,0,29,21.3,66,310,1,45,74.8,232,1.6,5,109.3,53,3,3.5,11,302,264,5.9,6.7,1.3
Jordy Nelson,4350,WR,GB,16,11.6,4,62.3,,0,0,0,8.3,3,18,12,0,63.0,77.4,63.3,66.1,62.0,0.0,0,2,29,0.3,1,347,1,33,96.0,333,15.3,53,79.6,53,2,84.7,294,366,94,2.8,11.1,1.1
Kevin Smith,4378,HB,DET,16,0.9,6,75.0,,0,0,1,7.1,3,9,11,0,74.7,77.0,63.6,65.0,57.7,0.0,0,1,27,20.2,92,456,3,39,76.1,347,0.7,3,79.5,52,0,2.6,12,286,272,7.0,7.3,0.82
Robert Royal,1151,TE,BUF,15,6.7,0,64.7,,0,0,0,17.5,7,14,4,2,29.8,21.4,61.1,83.3,48.2,61.6,218,3,30,11.0,39,354,1,33,85.0,301,19.5,69,66.7,51,1,1.1,4,351,140,4.2,10.6,1.17
Anthony Fasano,2998,TE,MIA,17,9.2,4,66.7,,0,0,0,12.8,5,25,17,0,45.2,77.3,82.8,75.0,60.9,62.7,338,2,24,26.5,143,539,3,34,71.6,386,29.7,160,118.0,51,7,0.4,2,454,158,4.6,13.4,1.18
Jerious Norwood,3024,HB,ATL,17,2.6,8,74.0,,0,0,0,7.5,3,13,2,0,57.9,75.8,56.9,66.4,55.7,0.0,0,0,67,17.2,53,308,0,37,78.2,241,4.9,15,107.6,50,2,7.5,23,366,377,10.2,9.9,1.52
Donald Lee,1465,TE,GB,16,6.9,3,79.6,,0,0,0,9.3,4,12,12,0,58.4,78.1,60.3,72.5,50.4,57.6,259,1,26,13.1,59,450,1,39,82.2,370,26.2,118,117.9,49,5,2.2,10,303,118,3.0,7.8,0.82
Tim Hightower,4463,HB,ARZ,20,0.0,2,75.5,,0,0,0,17.8,8,14,1,1,39.5,66.6,47.0,62.9,44.4,0.0,0,0,26,18.7,67,358,0,37,77.9,279,8.7,31,100.2,49,2,0.0,0,254,277,7.5,6.9,0.91
Daniel Graham,1028,TE,DEN,16,7.8,7,66.7,,0,0,0,13.5,5,20,10,0,44.2,77.2,68.3,60.7,50.4,81.8,484,0,28,21.6,128,592,3,32,73.8,437,12.8,76,119.5,48,4,2.2,13,393,210,6.6,12.3,0.9
Vernon Davis,2951,TE,SF,16,7.6,4,64.6,,0,0,0,16.2,6,15,28,2,29.6,24.8,65.3,64.1,46.5,85.9,372,1,57,29.6,128,433,7,31,66.7,289,6.9,30,92.2,48,2,1.4,6,358,261,8.4,11.5,1.24
Ronald Curry,1199,WR,OAK,12,13.5,1,40.4,,0,0,0,17.4,4,14,23,0,33.8,74.4,60.1,,55.9,0.9,2,0,16,0.0,0,213,0,19,94.8,202,55.4,118,67.4,47,2,43.2,92,197,50,2.6,10.4,0.98
Brandon Lloyd,1436,WR,CHI,11,14.0,3,56.5,,0,0,1,3.7,1,18,6,0,75.7,75.9,72.4,,72.0,0.0,0,3,32,0.0,0,235,2,26,97.0,228,14.0,33,69.5,46,2,86.0,202,364,82,3.2,14.0,1.6
David Martin,916,TE,MIA,17,9.6,0,73.9,,0,0,0,2.9,1,21,17,1,89.3,28.7,85.6,57.9,73.1,42.9,121,1,61,8.9,25,282,0,34,90.1,254,30.1,85,117.7,46,3,21.3,60,456,154,4.5,13.4,1.8
Dane Looker,755,WR,SL,13,11.1,0,51.1,,0,0,0,11.5,3,12,26,2,52.0,19.9,50.3,,49.0,0.0,0,0,30,0.0,0,316,1,23,93.7,296,72.5,229,84.6,45,2,26.9,85,271,73,3.2,11.8,0.92
Ronnie Brown,2219,HB,MIA,17,1.5,8,86.7,,0,0,1,9.3,4,14,17,0,58.4,75.8,62.4,69.7,54.4,0.0,0,0,39,28.0,101,361,1,39,69.0,249,7.8,28,101.6,45,1,6.1,22,297,235,6.0,7.6,1.19
Darren Sproles,2347,HB,SD,17,0.0,7,86.7,,0,0,0,2.5,1,19,27,2,82.6,50.7,75.6,61.9,80.0,0.0,0,0,66,16.1,29,180,0,39,81.7,147,0.0,0,150.5,45,6,1.1,2,478,493,12.6,12.3,3.25
Ray Rice,4369,HB,BLT,14,0.0,4,80.0,,0,0,0,5.3,2,14,3,0,73.3,71.4,54.3,51.3,75.3,0.0,0,2,40,20.2,42,208,2,36,75.5,157,4.3,9,77.4,45,0,3.4,7,316,339,9.4,8.8,2.01
J.J. Arrington,2261,HB,ARZ,15,-0.6,3,81.8,,0,0,0,10.0,4,18,1,0,55.6,83.6,63.3,74.0,65.3,0.0,0,2,35,15.3,36,235,0,36,79.6,187,11.9,28,84.9,44,1,3.4,8,313,369,10.3,8.7,1.67
Marty Booker,487,WR,CHI,13,13.8,0,32.6,,0,0,0,17.6,3,9,6,0,29.9,73.2,53.9,,54.0,0.0,0,1,51,0.0,0,245,1,14,96.3,236,15.9,39,55.5,43,2,84.1,206,211,101,7.2,15.1,0.89
Chris Henry,2300,WR,CIN,12,15.1,1,44.2,,0,0,0,17.4,4,12,7,0,33.8,74.1,53.5,,52.8,0.0,0,2,22,0.0,0,287,1,19,98.3,282,13.9,40,56.3,43,2,86.1,247,220,23,1.2,11.6,0.78
Alge Crumpler,805,TE,TEN,16,8.2,2,60.5,,0,0,0,18.8,6,12,31,2,29.6,21.0,72.1,68.8,40.8,89.5,274,1,28,11.1,34,306,1,26,85.3,261,7.8,24,76.3,43,1,2.0,6,266,160,6.2,10.2,1.02
Fred Jackson,3368,HB,BUF,16,0.3,13,86.0,,0,0,0,5.1,2,11,4,0,73.2,74.8,67.2,69.5,78.2,0.0,0,0,65,17.2,35,204,0,37,77.9,159,10.3,21,97.4,43,0,6.9,14,317,303,8.2,8.6,1.99
Chansi Stuckey,3851,WR,NYJ,15,6.2,6,74.4,,0,0,0,0.0,0,22,22,0,88.3,77.1,60.3,,61.2,0.0,0,2,31,0.0,0,330,2,32,93.0,307,85.8,283,102.8,43,3,14.2,47,359,200,6.3,11.2,1.17
Roscoe Parrish,2272,WR,BUF,13,10.0,3,57.1,,0,0,0,7.7,2,16,4,0,62.3,76.0,60.2,,58.9,0.4,1,1,22,0.0,0,275,0,24,96.0,264,50.2,138,70.7,42,1,49.5,136,232,79,3.3,9.7,0.88
Thomas Jones,585,HB,NYJ,16,-0.8,3,85.7,,0,0,1,0.0,0,12,22,0,72.0,77.7,54.2,76.6,63.1,0.0,0,1,19,16.7,39,234,1,36,78.2,183,2.1,5,93.2,42,2,0.9,2,207,248,6.9,5.8,1.13
Jason Hill,3692,WR,SF,13,8.2,8,71.4,,0,0,0,3.2,1,20,28,1,77.5,27.8,65.8,,64.3,0.0,0,2,33,0.0,0,240,0,30,96.3,231,82.9,199,97.0,42,3,17.1,41,317,120,4.0,10.6,1.37
Benjamin Watson,1753,TE,NE,14,10.3,1,52.4,,0,0,0,21.4,6,12,19,1,29.0,25.3,64.7,64.8,44.8,53.8,250,3,29,17.8,83,465,3,22,79.6,370,41.1,191,52.6,42,2,4.7,22,209,53,2.4,9.5,0.56
Johnnie Lee Higgins,3715,WR,OAK,16,13.8,0,53.7,,0,0,0,12.0,3,13,23,0,49.1,75.9,59.1,,57.7,0.0,0,1,84,0.0,0,213,1,22,96.2,205,48.4,103,106.4,41,4,51.6,110,366,213,9.7,16.6,1.79
Ashley Lelie,1026,WR,OAK,13,17.9,1,26.8,,0,0,0,15.4,2,9,23,0,29.9,71.5,54.8,,50.8,0.0,0,2,51,0.0,0,248,1,11,95.2,236,14.9,37,43.0,41,2,85.1,211,197,24,2.2,17.9,0.83
Harry Douglas,4398,WR,ATL,17,10.9,1,58.5,,0,0,0,14.3,4,13,2,0,42.9,78.7,59.9,,54.7,0.0,0,2,69,0.0,0,336,0,24,94.3,317,83.3,280,71.2,41,1,12.8,43,320,124,5.2,13.3,1.01
Joseph Addai,2975,HB,IND,13,1.7,3,72.5,,0,0,0,14.7,5,10,14,0,41.2,78.6,56.4,58.8,57.2,0.0,0,0,55,27.6,85,308,0,29,69.8,215,1.3,4,103.5,40,2,2.9,9,234,184,6.3,8.1,1.09
Steve Heiden,481,TE,CLV,14,6.4,2,57.5,,0,0,0,8.0,2,14,8,0,61.3,75.1,80.9,73.7,54.3,61.4,183,0,51,18.5,55,298,0,23,77.9,232,26.5,79,75.9,40,0,1.7,5,249,114,5.0,10.8,1.07
Reggie Kelly,468,TE,CIN,16,5.1,1,79.5,,0,0,1,6.1,2,5,7,0,68.1,76.6,61.0,63.3,37.2,63.2,266,4,31,20.2,85,421,2,31,77.4,326,16.9,71,49.2,39,0,1.2,5,207,89,2.9,6.7,0.63
Josh Morgan,4488,WR,SF,12,13.0,1,51.3,,0,0,0,13.0,3,12,28,0,48.0,74.6,61.8,,60.9,0.0,0,2,48,0.0,0,253,2,20,95.3,241,15.0,38,83.2,39,3,85.0,215,319,102,5.1,16.0,1.32
Ricky Williams,440,HB,MIA,17,2.9,3,76.9,,0,0,1,9.1,3,9,17,1,57.8,34.8,52.6,80.7,62.5,0.4,1,0,47,23.1,56,242,1,30,76.0,184,7.0,17,98.7,39,1,3.3,8,224,181,6.0,7.5,1.22
Arnaz Battle,1499,WR,SF,8,9.1,1,61.5,,0,0,0,11.1,3,18,28,0,52.7,75.8,69.3,,69.9,0.0,0,6,36,0.0,0,195,2,24,91.8,179,81.0,158,47.8,39,0,17.4,34,318,143,6.0,13.3,1.78
Donte' Stallworth,1020,WR,CLV,11,9.4,2,43.6,,0,0,0,26.1,6,8,8,0,27.9,74.0,47.1,,46.1,0.0,0,1,19,0.0,0,328,1,17,95.1,312,21.0,69,54.4,39,1,79.0,259,170,89,5.2,10.0,0.54
Jamaal Charles,4387,HB,KC,16,0.0,4,71.1,,0,0,0,15.6,5,9,16,1,36.4,36.4,62.6,78.8,50.4,0.0,0,0,75,21.1,61,289,0,27,75.4,218,1.0,3,99.9,38,1,8.7,25,272,315,11.7,10.1,1.25
Pierre Thomas,4080,HB,NO,13,-0.1,5,83.8,,0,0,0,3.1,1,15,20,0,88.3,73.8,64.5,65.2,79.3,0.0,0,1,24,13.8,28,203,0,31,84.2,171,2.0,4,114.4,37,3,3.9,8,284,323,10.4,9.2,1.66
Darren McFadden,4318,HB,OAK,13,-0.1,3,78.4,,0,0,0,0.0,0,13,23,0,88.0,46.3,54.3,45.6,87.1,0.0,0,1,27,12.5,18,144,3,29,81.3,117,4.2,6,85.7,37,0,18.8,27,269,303,10.4,9.3,2.3
Brian Finneran,423,WR,ATL,17,8.5,1,62.2,,0,0,0,14.8,4,15,2,1,40.2,25.5,64.6,28.8,61.0,9.9,16,0,14,0.0,0,162,0,23,96.3,156,27.8,45,83.2,37,1,61.7,100,180,51,2.2,7.8,1.15
Alex Smith,2288,TE,TB,14,8.0,5,56.8,,0,0,0,22.2,6,15,30,0,28.9,75.0,68.6,51.8,59.8,76.1,207,0,34,10.3,28,272,1,21,87.5,238,14.3,39,104.6,37,3,7.7,21,250,146,7.0,11.9,1.05
Greg Lewis,1650,WR,PHI,15,14.8,2,55.6,,0,0,0,13.0,3,13,24,0,46.6,74.4,61.0,,59.6,0.0,0,1,52,0.0,0,156,1,20,95.5,149,29.5,46,74.4,36,1,70.5,110,245,48,2.4,12.3,1.64
Reggie Brown,2252,WR,PHI,12,11.7,1,55.6,,0,0,0,16.7,4,13,24,0,35.5,74.8,63.6,,60.6,0.5,1,1,40,0.0,0,190,1,20,97.9,186,11.6,22,77.2,36,1,87.9,167,269,72,3.6,13.5,1.45
Malcom Floyd,2044,WR,SD,10,17.4,1,75.0,,0,0,0,3.6,1,21,27,0,66.0,76.1,82.7,,82.1,0.0,0,0,49,0.0,0,186,1,27,93.5,174,18.3,34,153.7,36,4,81.7,152,465,65,2.4,17.2,2.67
Correll Buckhalter,869,HB,PHI,17,0.4,5,83.3,,0,0,0,6.3,2,17,24,0,67.3,87.9,73.7,40.2,85.3,0.5,1,0,59,23.3,51,219,1,30,75.3,165,4.6,10,126.3,36,2,0.5,1,355,342,11.4,11.8,2.15
Brandon Jackson,3679,HB,GB,13,-0.7,3,83.3,,0,0,0,11.8,4,6,12,0,51.7,55.5,62.1,74.5,50.4,0.0,0,1,18,25.2,66,262,0,30,70.6,185,1.1,3,76.5,36,0,0.4,1,185,222,7.4,6.2,1.0
Syndric Steptoe,3850,WR,CLV,16,6.9,5,52.8,,0,0,0,20.8,5,8,8,1,29.3,23.9,46.7,70.3,43.6,0.0,0,2,53,0.6,2,343,2,19,94.8,325,73.2,251,44.0,36,0,26.2,90,182,57,3.0,9.6,0.56
Sidney Rice,3660,WR,MIN,14,11.3,1,48.6,,0,0,1,0.0,0,14,18,0,82.2,73.9,67.9,,69.1,0.0,0,3,23,0.0,0,180,1,17,92.8,167,15.6,28,64.9,35,4,84.4,152,168,45,2.6,9.9,1.01
Clinton Portis,1058,HB,WAS,16,-0.6,2,80.0,,0,0,1,17.6,6,11,32,0,30.1,72.5,68.5,79.7,46.2,0.0,0,1,29,29.3,109,372,2,28,67.2,250,2.7,10,80.7,35,0,5.9,22,218,248,8.9,7.8,0.87
Jason Wright,2212,HB,CLV,15,2.1,5,62.9,,0,0,0,15.4,4,7,8,0,40.6,80.7,57.5,73.2,41.1,0.0,0,2,17,25.1,63,251,0,22,71.7,180,2.0,5,58.7,35,1,0.0,0,156,130,5.9,7.1,0.87
Dante Rosario,3771,TE,CAR,17,10.0,0,60.0,,0,0,0,8.7,2,13,5,0,48.2,74.6,61.9,79.2,52.0,47.7,144,3,24,8.9,27,302,7,21,87.1,263,40.7,123,54.1,35,1,7.3,22,237,84,4.0,11.3,0.9
Willis McGahee,1339,HB,BLT,16,1.4,6,80.0,,0,0,0,12.5,4,10,3,2,46.5,45.5,45.6,74.2,34.5,0.0,0,0,35,28.4,69,243,2,28,67.5,164,2.1,5,90.4,35,0,2.5,6,199,212,7.6,7.1,1.21
Adrian Peterson,3623,HB,MIN,17,0.1,2,61.8,,0,0,0,22.2,6,4,18,0,29.0,29.7,64.9,62.5,33.9,0.0,0,1,16,20.1,64,319,1,21,74.9,239,0.9,3,56.6,34,0,3.8,12,125,140,6.7,6.0,0.52
Devard Darling,1803,WR,KC,15,12.5,2,51.5,,0,0,2,0.0,0,8,16,0,82.2,73.6,53.4,68.2,52.0,0.3,1,3,68,0.3,1,350,2,17,97.1,340,57.7,202,48.4,33,1,42.0,147,247,113,6.6,14.5,0.73
Mike Furrey,726,WR,DET,9,9.4,0,56.3,,0,0,0,5.3,1,9,11,0,45.4,74.1,56.2,,54.3,0.5,1,2,25,0.0,0,211,0,18,96.2,203,86.7,183,46.7,32,0,12.8,27,183,61,3.4,10.2,0.9
Earnest Graham,1613,HB,TB,10,2.3,4,71.9,,0,0,0,17.9,5,6,30,0,40.4,57.2,60.5,86.1,43.9,0.0,0,0,24,14.6,35,240,0,23,81.3,195,4.2,10,84.6,32,0,4.6,11,174,133,5.8,7.6,0.89
Jamal Lewis,583,HB,CLV,16,-0.4,4,74.2,,0,0,0,14.8,4,8,8,1,40.0,76.1,45.4,53.5,39.1,0.0,0,1,18,27.4,65,237,0,23,70.5,167,4.6,11,74.4,31,0,3.0,7,178,190,8.3,7.7,1.07
Chris Perry,1747,HB,CIN,13,0.7,2,64.5,,0,0,0,13.0,3,5,7,0,47.8,27.2,36.3,74.4,51.8,0.0,0,0,12,21.6,52,241,0,20,75.9,183,4.1,10,68.3,31,0,2.5,6,71,84,4.2,3.6,0.39
Leonard Weaver,2835,FB,SEA,14,1.7,3,64.5,,0,0,0,4.8,1,6,29,0,71.8,42.5,56.4,31.6,61.3,0.0,0,0,62,21.9,60,274,3,20,76.3,209,1.5,4,107.2,31,2,1.8,5,222,213,10.7,11.1,1.06
Antonio Chatman,946,WR,CIN,10,8.6,2,70.0,,0,0,0,4.5,1,10,7,1,71.3,25.6,59.8,,59.9,0.0,0,1,25,0.0,0,178,0,21,96.1,171,36.0,64,73.5,30,0,64.0,114,194,124,5.9,9.2,1.13
Michael Gaines,1946,TE,DET,16,6.9,2,76.7,,0,0,0,17.9,5,14,11,3,30.2,14.4,50.1,43.3,40.2,83.3,230,0,33,23.9,66,276,4,23,72.1,199,5.8,16,114.2,30,1,0.7,2,267,96,4.2,11.6,1.34
John Standeford,2183,WR,DET,9,16.5,1,50.0,,0,0,0,0.0,0,9,11,1,81.1,22.6,60.5,,59.4,0.0,0,1,36,0.0,0,209,1,15,92.8,194,30.6,64,63.7,30,0,69.4,145,244,42,2.8,16.3,1.26
Chaz Schilens,4540,WR,OAK,16,15.1,1,50.0,,0,0,3,0.0,0,9,23,0,81.1,73.5,60.0,,59.7,0.4,1,1,60,0.0,0,224,4,15,96.9,217,32.6,73,83.5,30,2,67.0,150,226,53,3.5,15.1,1.04
Patrick Cobbs,3272,HB,MIA,16,4.7,1,76.7,,0,0,0,8.0,2,13,17,0,61.5,29.2,68.6,76.7,74.7,0.0,0,2,80,4.2,5,120,0,23,93.3,112,17.5,21,106.3,30,2,41.7,50,330,231,10.0,14.3,2.95
Le'Ron McClain,3753,HB,BLT,19,-1.2,5,63.3,,0,0,1,24.0,6,8,3,1,28.6,41.8,43.3,79.3,30.2,9.0,26,0,25,37.9,110,290,3,19,58.3,169,3.1,9,83.1,30,1,3.1,9,123,154,8.1,6.5,0.73
DeAngelo Williams,2972,HB,CAR,17,-0.4,5,76.7,,0,0,1,11.5,3,7,5,0,50.4,91.3,81.4,50.1,44.9,0.0,0,0,25,21.9,68,311,1,23,74.9,233,0.6,2,105.8,30,2,3.5,11,127,161,7.0,5.5,0.55
Jeff King,3100,TE,CAR,17,7.9,2,70.0,,0,0,0,16.0,4,8,5,0,38.0,74.8,78.2,54.1,41.9,76.0,250,1,31,23.1,76,329,6,21,72.9,240,19.5,64,84.7,30,1,1.5,5,195,80,3.8,9.3,0.81
Chris Baker,1091,TE,NYJ,15,8.0,0,72.4,,0,0,0,4.5,1,11,22,0,71.5,74.6,73.7,36.5,52.8,71.6,184,0,29,12.5,32,257,4,21,80.5,207,25.7,66,90.3,29,0,2.7,7,194,80,3.8,9.2,0.94
Tashard Choice,4436,HB,DAL,11,-1.3,1,72.4,,0,0,0,8.7,2,6,9,0,59.9,88.0,56.7,49.3,69.2,0.0,0,0,50,29.7,46,155,0,21,69.7,108,0.0,0,89.2,29,0,1.3,2,186,218,10.4,8.9,1.72
James Jones,3694,WR,GB,10,10.6,1,69.0,,0,0,0,16.7,4,16,12,0,35.9,74.4,70.9,,69.0,0.0,0,0,46,0.0,0,141,0,20,97.2,137,17.7,25,110.4,29,1,82.3,116,274,65,3.3,13.7,2.0
Mike Sims-Walker,3695,WR,JAX,9,14.8,0,55.2,,0,0,0,20.0,4,11,15,0,31.9,73.9,63.0,61.4,61.3,0.0,0,3,32,0.6,1,160,0,16,92.5,148,22.5,36,39.7,29,0,77.5,124,217,27,1.7,13.6,1.47
Javon Walker,1027,WR,OAK,8,12.0,2,51.7,,0,0,0,6.3,1,12,23,0,65.9,73.0,61.6,,61.3,0.6,1,2,29,0.0,0,181,1,15,97.2,176,6.1,11,56.1,29,1,93.4,169,196,33,2.2,13.1,1.11
Ladell Betts,1063,HB,WAS,13,0.0,3,75.9,,0,0,0,8.3,2,6,32,0,61.3,57.7,55.8,70.4,56.7,0.0,0,0,27,21.2,40,189,0,22,73.0,138,3.2,6,94.0,29,0,6.3,12,200,180,8.2,9.1,1.45
Andre' Davis,1054,WR,HST,12,17.2,1,46.4,,0,0,0,7.1,1,11,13,0,63.2,72.3,69.4,,65.8,0.6,1,1,49,0.0,0,155,1,13,96.8,150,23.2,36,57.6,28,0,76.1,118,213,70,5.4,16.4,1.42
Keenan Burton,4442,WR,SL,13,12.8,0,46.4,,0,0,0,7.1,1,5,26,0,63.5,73.8,52.2,,50.6,0.0,0,1,30,0.0,0,199,0,13,95.5,190,51.8,103,63.4,28,1,48.2,96,172,64,4.9,13.2,0.91
David Anderson,3196,WR,HST,16,6.9,0,70.4,,0,0,1,9.5,2,13,13,0,57.1,74.1,63.6,61.4,62.6,0.0,0,1,65,0.5,1,199,3,19,96.0,191,80.9,161,107.2,27,2,19.1,38,241,120,6.3,12.7,1.26
Michael Bush,3716,HB,OAK,14,1.0,3,70.4,,0,0,0,13.6,3,7,23,0,45.1,73.2,57.3,86.7,47.1,0.6,1,1,25,22.8,41,180,0,19,71.1,128,2.8,5,70.3,27,0,3.9,7,162,171,9.0,8.5,1.27
Jerry Porter,617,WR,JAX,10,12.3,1,40.7,,0,0,0,26.7,4,8,15,0,28.9,72.3,57.3,,54.4,0.0,0,2,33,0.0,0,227,0,11,94.7,215,32.6,74,45.4,27,1,67.4,153,181,43,3.9,16.5,0.84
Matt Spaeth,3693,TE,PIT,19,3.5,0,66.7,,0,0,0,10.0,2,7,25,0,55.9,73.9,65.6,62.9,45.6,84.9,202,0,13,20.6,49,238,0,18,78.2,186,12.6,30,79.6,27,0,0.4,1,142,87,4.8,7.9,0.76
Martellus Bennett,4375,TE,DAL,16,8.4,1,76.9,,0,0,0,4.8,1,12,9,0,71.1,74.6,69.3,80.3,66.1,82.2,157,0,37,15.7,30,191,3,20,82.7,158,11.5,22,151.1,26,4,2.6,5,283,132,6.6,14.2,1.79
D.J. Hackett,1876,WR,CAR,8,10.5,1,50.0,,0,0,0,0.0,0,7,5,1,81.1,25.9,63.9,,63.7,0.0,0,0,37,0.0,0,120,1,13,93.3,112,25.0,30,72.8,26,0,75.0,90,181,72,5.5,13.9,1.62
Antonio Pittman,3723,HB,SL,10,-1.8,3,69.2,,0,0,0,21.7,5,5,26,0,29.0,86.7,49.0,57.9,31.1,0.0,0,0,27,18.5,27,146,0,18,77.4,113,0.7,1,80.4,26,0,1.4,2,129,171,9.5,7.2,1.14
Gijon Robinson,4056,TE,IND,16,4.3,1,80.0,,0,0,0,9.1,2,5,14,0,58.1,74.4,70.6,35.0,58.8,92.3,215,0,23,34.8,81,233,2,20,64.4,150,4.3,10,94.8,25,0,0.4,1,169,100,5.0,8.5,1.13
Edgerrin James,439,HB,ARZ,17,0.3,2,76.0,,0,0,0,17.4,4,8,1,1,37.6,67.1,50.8,58.2,40.5,0.0,0,0,16,28.9,70,242,1,19,67.4,163,5.0,12,89.9,25,0,0.8,2,147,135,7.1,7.7,0.9
Keary Colbert,1783,WR,DET,13,11.0,2,48.0,,0,0,0,20.0,3,8,11,0,45.7,71.9,51.6,,48.0,0.0,0,0,28,0.0,0,242,0,12,93.8,227,26.9,65,74.8,25,1,72.7,176,116,44,3.7,9.7,0.51
Joey Galloway,117,WR,TB,9,14.0,1,52.0,,0,0,0,7.1,1,6,30,0,63.5,72.3,58.0,,56.1,0.0,0,0,22,0.0,0,148,0,13,94.6,140,44.6,66,68.4,25,0,55.4,82,138,45,3.5,10.6,0.99
