player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Cedric Benson,2221,HB,CHI,11,-0.5,4,65.4,,0,0,0,22.7,5,5,6,0,28.8,53.2,42.4,58.0,37.1,0.6,1,0,19,32.0,55,172,0,17,66.3,114,2.9,5,76.3,26,0,3.5,6,123,134,7.9,7.2,1.08
Reggie Kelly,468,TE,CIN,15,7.9,0,76.9,,0,0,0,4.8,1,7,7,0,70.5,74.4,66.3,81.9,43.9,51.9,238,0,26,19.2,88,459,4,20,77.8,357,15.7,72,100.0,26,0,2.0,9,211,46,2.3,10.6,0.59
Kenton Keith,4131,HB,IND,17,1.4,7,60.0,,0,0,0,31.8,7,4,14,0,26.7,71.4,60.8,46.3,29.2,0.0,0,1,18,21.7,38,175,0,15,74.9,131,0.6,1,65.4,25,1,3.4,6,100,90,6.0,6.7,0.76
Julius Jones,1764,HB,DAL,17,-0.7,8,92.0,,0,0,0,4.2,1,10,9,0,74.2,90.5,63.4,72.1,71.2,0.0,0,0,24,31.2,93,298,0,23,66.1,197,0.0,0,100.5,25,0,0.3,1,203,222,9.7,8.8,1.03
Ashley Lelie,1026,WR,SF,13,16.3,0,40.0,,0,0,2,9.1,1,4,28,1,58.9,19.8,47.4,,48.0,0.0,0,1,47,0.0,0,227,3,10,95.6,217,8.8,20,37.9,25,0,91.2,207,115,23,2.3,11.5,0.53
Eddie Kennison,161,WR,KC,7,12.9,1,52.0,,0,0,0,7.1,1,6,16,0,64.4,73.5,55.3,,56.4,0.0,0,4,18,0.0,0,172,1,13,95.3,164,18.0,31,22.7,25,0,82.0,141,101,26,2.0,7.8,0.62
Kevin Boss,3769,TE,NYG,15,10.6,3,56.0,,0,0,0,12.5,2,12,21,0,64.4,72.7,69.1,68.0,68.9,83.9,167,0,45,17.6,35,199,1,14,77.9,155,12.6,25,110.1,25,2,3.5,7,208,66,4.7,14.9,1.34
Will Heller,1623,TE,SEA,17,6.6,0,54.2,,0,0,0,23.5,4,5,29,0,34.3,72.3,52.7,78.7,39.5,93.9,170,0,25,11.0,20,181,1,13,87.8,159,1.1,2,101.0,24,3,5.0,9,82,45,3.5,6.3,0.52
Glenn Martinez,2112,WR,DEN,12,11.0,0,58.3,,0,0,0,12.5,2,9,10,0,49.8,72.7,53.8,65.7,54.8,0.0,0,0,23,0.5,1,213,3,14,96.2,205,25.8,55,81.1,24,0,74.2,158,175,50,3.6,12.5,0.85
Marshawn Lynch,3628,HB,BUF,13,1.1,9,75.0,,0,0,0,5.3,1,10,4,1,70.3,75.8,80.1,55.3,61.1,0.0,0,0,30,36.0,77,214,1,18,62.6,134,1.4,3,96.9,24,0,1.9,4,186,209,11.6,10.3,1.39
Jacoby Jones,3689,WR,HST,14,7.3,1,65.2,,0,0,0,11.8,2,9,13,1,51.8,23.8,61.7,,60.3,0.0,0,1,26,0.0,0,125,0,15,96.8,121,59.2,74,65.3,23,0,40.0,50,149,50,3.3,9.9,1.23
Reche Caldwell,1055,WR,WAS,9,9.9,1,69.6,,0,0,0,0.0,0,9,32,0,81.7,73.3,61.6,,60.9,0.0,0,0,19,0.0,0,180,0,16,97.8,176,5.6,10,86.9,23,0,94.4,170,148,17,1.1,9.3,0.84
Brandon Jackson,3679,HB,GB,13,-1.2,9,78.3,,0,0,0,10.0,2,7,12,0,57.1,87.1,73.6,72.4,68.7,3.4,4,0,16,22.9,27,118,0,18,73.7,87,0.0,0,107.2,23,1,3.4,4,144,163,9.1,8.0,1.66
Aaron Moorehead,1665,WR,IND,6,15.0,0,34.8,,0,0,0,27.3,3,4,14,0,28.8,70.1,52.9,,49.6,0.0,0,3,16,0.0,0,148,0,8,94.6,140,9.5,14,4.0,23,0,90.5,134,65,10,1.3,8.1,0.46
Lawrence Vickers,3125,FB,CLV,16,1.9,2,56.5,,0,0,0,31.6,6,7,8,0,26.4,77.8,60.9,47.2,30.0,3.0,6,0,25,20.7,41,198,0,13,77.3,153,8.1,16,94.7,23,2,6.6,13,91,75,5.8,7.0,0.59
Anthony Fasano,2998,TE,DAL,17,7.7,2,65.2,,0,0,0,11.8,2,6,9,0,51.5,73.0,59.0,69.1,53.9,62.6,147,0,26,15.3,36,235,2,15,80.4,189,19.1,45,97.7,23,1,8.5,20,148,59,3.9,9.9,0.78
Michael Sellers,432,FB,WAS,15,2.4,5,78.3,,0,0,1,14.3,3,7,32,1,43.5,51.8,54.3,67.4,49.4,32.7,84,0,24,47.9,123,257,4,18,49.8,128,3.9,10,103.1,23,1,1.6,4,121,77,4.3,6.7,0.95
Mike Williams,2227,WR,TEN,8,9.0,1,31.8,,0,0,0,36.4,4,4,31,1,27.2,19.4,51.7,,49.0,0.0,0,1,24,0.8,1,131,1,7,91.6,120,33.6,44,26.7,22,0,64.9,85,90,34,4.9,12.9,0.75
George Wrighster,1417,TE,JAX,11,5.0,0,77.3,,0,0,0,10.5,2,6,15,0,55.6,73.9,65.1,37.3,61.7,78.7,111,0,36,8.5,12,141,1,17,85.1,120,9.2,13,104.9,22,1,7.8,11,123,74,4.4,7.2,1.03
Adrian Peterson,3623,HB,MIN,14,0.0,6,86.4,,0,0,0,13.6,3,13,18,0,44.9,52.0,91.1,54.5,66.5,0.0,0,0,60,24.9,48,193,1,19,73.6,142,1.6,3,132.6,22,1,2.1,4,268,289,15.2,14.1,1.89
Chris Brown,1407,HB,TEN,13,-1.0,6,90.5,,0,0,0,0.0,0,7,31,0,83.2,29.6,72.6,90.2,73.0,0.5,1,0,16,32.8,64,195,0,19,65.1,127,0.0,0,92.1,21,0,0.0,0,128,140,7.4,6.7,1.01
Ron Dayne,589,HB,HST,13,-0.5,2,81.0,,0,0,0,5.6,1,4,13,0,68.7,80.2,56.2,75.1,62.1,0.0,0,0,17,32.4,73,225,1,17,65.3,147,0.0,0,88.9,21,0,0.9,2,112,121,7.1,6.6,0.76
Jerramy Stevens,1035,TE,TB,15,8.1,1,90.5,,0,0,0,0.0,0,11,30,0,83.6,24.3,60.6,77.8,60.1,56.4,136,0,24,4.1,10,241,1,19,90.9,219,26.1,63,144.7,21,4,17.4,42,194,49,2.6,10.2,0.89
Brent Celek,3778,TE,PHI,16,8.2,1,76.2,,0,0,0,0.0,0,10,24,0,82.4,73.5,69.3,54.2,70.2,80.2,211,0,29,39.2,103,263,2,16,59.3,156,16.0,42,116.8,21,1,1.5,4,178,79,4.9,11.1,1.14
Hank Baskett,3220,WR,PHI,16,7.2,0,76.2,,0,0,0,0.0,0,5,24,0,82.2,73.6,62.4,70.6,58.7,5.7,10,1,25,2.9,5,174,0,16,94.3,164,68.4,119,89.8,21,1,25.3,44,142,35,2.2,8.9,0.87
Greg Lewis,1650,WR,PHI,15,18.7,1,61.9,,0,0,0,0.0,0,11,24,0,80.0,72.7,67.6,,69.4,0.0,0,2,50,0.0,0,153,2,13,96.1,147,79.1,121,105.8,21,3,20.9,32,265,64,4.9,20.4,1.8
Ben Hartsock,1789,TE,TEN,17,6.0,2,71.4,,0,0,0,6.3,1,8,31,0,81.1,73.0,73.1,84.0,58.5,81.2,177,0,27,23.9,52,218,1,15,75.2,164,15.1,33,92.2,21,0,1.8,4,154,72,4.8,10.3,0.94
B.J. Askew,1400,FB,TB,14,0.8,8,95.2,,0,0,0,4.8,1,9,30,0,70.7,74.8,88.2,81.5,83.8,5.4,9,0,22,22.8,38,167,0,20,74.3,124,4.2,7,103.8,21,0,7.8,13,187,170,8.5,9.4,1.51
Glenn Holt,3355,WR,CIN,9,9.5,1,76.2,,0,0,0,0.0,0,10,7,0,81.7,74.2,78.3,,75.0,0.0,0,0,22,0.0,0,122,0,16,98.4,120,20.5,25,109.8,21,1,79.5,97,143,43,2.7,8.9,1.19
Correll Buckhalter,869,HB,PHI,14,0.2,1,60.0,,0,0,0,29.4,5,7,24,0,27.6,84.8,67.9,62.1,35.2,0.7,1,0,14,23.0,31,135,0,12,74.1,100,1.5,2,70.2,20,0,0.7,1,87,82,6.8,7.3,0.87
Michael Bennett,797,HB,TB,13,0.1,6,80.0,,0,0,0,11.1,2,5,30,2,54.3,29.5,58.9,57.3,55.7,0.0,0,0,23,23.0,23,100,0,16,73.0,73,7.0,7,125.8,20,2,3.0,3,124,143,8.9,7.8,1.7
Steve Heiden,481,TE,CLV,16,7.1,0,60.0,,0,0,0,0.0,0,4,8,0,80.0,72.3,64.3,79.6,49.0,47.9,140,2,27,27.4,80,292,0,12,69.2,202,22.9,67,34.2,20,0,8.6,25,104,31,2.6,8.7,0.51
Cecil Sapp,1695,FB,DEN,16,0.8,0,70.0,,0,0,0,17.6,3,3,10,0,36.0,78.6,61.9,62.7,39.7,0.6,1,0,16,29.4,48,163,0,14,69.3,113,1.8,3,89.6,20,1,2.5,4,51,49,3.5,3.6,0.45
Anthony Thomas,808,HB,BUF,10,-0.9,4,78.9,,0,0,1,6.3,1,3,4,0,65.9,82.3,67.5,80.7,75.6,0.0,0,1,11,49.6,67,135,1,15,49.6,67,0.7,1,83.1,19,1,0.0,0,95,109,7.3,6.3,1.42
Tim Carter,1053,WR,CLV,16,17.2,0,42.1,,0,0,0,20.0,2,7,8,0,38.7,70.6,49.3,,49.6,0.0,0,2,22,0.0,0,294,1,8,95.6,281,22.8,67,40.8,19,1,77.2,227,117,19,2.4,14.6,0.42
Craphonso Thorpe,2333,WR,IND,4,9.3,0,63.2,,0,0,1,0.0,0,4,14,0,79.4,71.9,68.1,,68.0,0.0,0,0,12,0.0,0,82,1,12,93.9,77,3.7,3,87.6,19,1,96.3,79,70,18,1.5,5.8,0.91
Bryan Gilmore,727,WR,SF,9,15.9,0,38.9,,0,0,0,22.2,2,7,28,0,52.5,70.3,58.7,,57.4,0.0,0,1,42,0.0,0,128,0,7,96.9,124,30.5,39,37.0,18,0,68.8,88,111,23,3.3,15.9,0.9
Kyle Brady,118,TE,NE,17,8.4,0,61.1,,0,0,1,0.0,0,7,19,0,78.7,71.5,67.3,69.3,55.3,72.6,180,1,20,36.7,91,248,4,11,60.5,150,26.6,66,86.6,18,2,0.0,0,85,32,2.9,7.7,0.57
Matt Schobel,1074,TE,PHI,15,9.1,0,61.1,,0,0,0,0.0,0,6,24,0,80.3,72.2,63.7,81.6,63.6,81.0,115,0,18,11.3,16,142,0,11,85.2,121,12.7,18,96.5,18,1,5.6,8,108,24,2.2,9.8,0.89
Pierre Thomas,4080,HB,NO,10,-0.5,0,94.4,,0,0,0,0.0,0,9,20,0,82.7,84.3,82.1,25.1,72.2,0.0,0,0,17,15.6,17,109,0,17,80.7,88,5.5,6,120.1,18,1,5.5,6,151,160,9.4,8.9,1.72
Terrance Copper,2016,WR,NO,14,6.8,0,83.3,,0,0,0,6.3,1,7,20,0,65.9,73.0,61.6,,58.7,0.0,0,0,21,0.0,0,128,0,15,96.1,123,36.7,47,132.9,18,2,63.3,81,126,54,3.6,8.4,1.02
Carey Davis,2029,FB,PIT,16,-0.4,2,77.8,,0,0,0,12.5,2,2,25,0,50.7,79.2,61.1,87.4,49.2,3.5,4,1,10,24.6,28,114,0,14,73.7,84,2.6,3,58.1,18,0,0.0,0,63,70,5.0,4.5,0.75
Tatum Bell,1762,HB,DET,5,-0.4,1,77.8,,0,0,0,12.5,2,2,11,0,51.5,48.2,50.4,46.3,48.1,0.0,0,0,15,24.5,34,139,1,14,71.9,100,0.7,1,81.3,18,0,2.2,3,63,73,5.2,4.5,0.63
Greg Jones II,1776,FB,JAX,18,1.6,5,66.7,,0,0,0,7.7,1,9,15,0,61.8,82.5,80.2,73.2,58.1,2.7,6,1,27,20.8,47,226,1,12,74.8,169,1.3,3,97.2,18,2,3.5,8,111,105,8.8,9.3,0.66
Aundrae Allison,3762,WR,MIN,10,14.5,2,44.4,,0,0,0,11.1,1,6,18,1,54.9,20.3,57.2,,57.2,0.0,0,0,35,0.0,0,106,0,8,94.3,100,20.8,22,67.4,18,0,78.3,83,122,51,6.4,15.3,1.22
Devin Aromashodu,3178,WR,IND,7,12.0,1,47.1,,0,0,0,11.1,1,6,14,0,57.0,70.6,62.3,,61.6,0.0,0,0,28,0.0,0,107,1,8,97.2,104,16.8,18,68.0,17,0,83.2,89,109,36,4.5,13.6,1.05
Mark Bradley,2256,WR,CHI,15,15.9,1,35.3,,0,0,0,14.3,1,3,6,0,49.2,68.8,57.3,,57.5,0.0,0,2,19,0.0,0,83,0,6,96.4,80,8.4,7,28.9,17,1,91.6,76,71,23,3.8,11.8,0.89
Darren Sproles,2347,HB,SD,10,-1.9,3,76.5,,0,0,0,0.0,0,5,27,0,80.6,82.5,73.0,66.7,86.8,0.0,0,0,56,13.9,11,79,0,13,83.5,66,1.3,1,108.0,17,1,0.0,0,92,132,10.2,7.1,1.39
Travis Minor,846,HB,SL,7,0.1,4,70.6,,0,0,0,14.3,2,5,26,0,47.7,78.5,60.5,45.8,60.5,0.0,0,0,20,35.2,25,71,0,12,62.0,44,0.0,0,82.0,17,0,1.4,1,86,84,7.0,7.2,1.95
Mike Karney,1875,FB,NO,16,0.7,0,76.5,,0,0,0,13.3,2,3,20,0,50.1,76.8,52.6,57.3,44.0,4.4,9,0,11,27.1,55,203,3,13,70.4,143,8.4,17,84.9,17,0,0.5,1,78,70,5.4,6.0,0.55
James Thrash,323,WR,WAS,12,17.9,0,52.9,,0,0,1,0.0,0,4,32,0,78.0,71.1,58.7,,54.7,0.0,0,1,31,0.0,0,152,1,9,96.1,146,14.5,22,87.1,17,2,85.5,130,107,25,2.8,11.9,0.73
Ahman Green,374,HB,HST,6,-0.5,1,82.4,,0,0,0,6.7,1,2,13,0,64.7,85.7,66.4,74.3,57.5,0.0,0,0,53,18.6,21,113,1,14,77.9,88,0.0,0,96.8,17,0,6.2,7,123,139,9.9,8.8,1.4
Greg Estandia,3597,TE,JAX,9,13.6,1,56.3,,0,0,0,18.2,2,5,15,0,38.7,70.6,68.8,80.1,70.2,87.5,63,0,30,22.2,16,72,1,9,76.4,55,6.9,5,84.4,16,0,2.8,2,136,37,4.1,15.1,2.47
Sean Morey,538,WR,ARZ,8,10.1,0,50.0,,0,0,0,20.0,2,4,1,0,35.3,70.1,54.1,,54.0,0.0,0,0,62,0.0,0,95,0,8,96.8,92,88.4,84,77.9,16,0,10.5,10,131,69,8.6,16.4,1.42
Dominic Rhodes,979,HB,OAK,6,-0.6,5,68.8,,0,0,0,15.4,2,1,23,0,44.2,59.6,63.1,57.1,48.3,0.0,0,1,17,20.2,18,89,0,11,74.2,66,0.0,0,51.6,16,0,1.1,1,70,73,6.6,6.4,1.06
Aveion Cason,945,HB,DET,10,1.3,0,87.5,,0,0,0,6.7,1,5,11,1,66.7,27.0,61.9,87.9,54.9,0.0,0,0,20,11.0,11,100,0,14,85.0,85,9.0,9,100.3,16,0,6.0,6,129,108,7.7,9.2,1.52
Maurice Hicks,1253,HB,SF,16,1.6,1,87.5,,0,0,0,6.7,1,3,28,0,64.7,29.6,66.4,74.2,62.6,0.0,0,0,11,31.8,35,110,0,14,66.4,73,3.6,4,89.1,16,0,0.9,1,86,65,4.6,6.1,1.18
Brandon Manumaleuna,876,TE,SD,19,2.6,3,81.3,,0,0,0,7.1,1,4,27,0,80.6,72.7,81.7,78.5,52.9,53.0,168,0,40,45.1,143,317,1,13,53.3,169,6.3,20,115.4,16,1,2.2,7,107,78,6.0,8.2,0.63
Daniel Coats,3908,TE,CIN,15,5.6,2,80.0,,0,0,0,14.3,2,7,7,0,31.6,71.9,60.7,75.2,55.5,42.1,61,0,25,15.2,22,145,0,12,80.7,117,20.7,30,100.6,15,0,9.7,14,122,48,4.0,10.2,1.04
Marques Hagans,3089,WR,SL,3,10.4,0,53.3,,0,0,0,20.0,2,6,26,0,35.3,71.5,62.6,,62.5,0.0,0,0,23,0.0,0,83,0,8,95.2,79,63.9,53,74.6,15,0,36.1,30,101,24,3.0,12.6,1.28
David Anderson,3196,WR,HST,6,9.1,0,80.0,,0,0,0,0.0,0,9,13,0,79.4,71.9,69.4,,67.6,0.0,0,0,24,0.0,0,129,0,12,97.7,126,67.4,87,125.3,15,1,32.6,42,131,27,2.3,10.9,1.04
Legedu Naanee,3788,WR,SD,14,6.1,2,60.0,,0,0,0,0.0,0,5,27,0,77.3,70.6,66.4,,66.8,2.5,2,1,27,0.0,0,79,1,9,97.5,77,62.0,49,51.0,15,0,32.9,26,96,76,8.4,10.7,1.25
Rudi Johnson,857,HB,CIN,11,-0.4,2,86.7,,0,0,0,0.0,0,3,7,0,63.5,46.9,51.2,49.5,51.6,0.0,0,0,33,14.5,27,186,1,13,81.2,151,1.6,3,119.4,15,1,1.1,2,110,117,9.0,8.5,0.73
Tim Dwight,390,WR,OAK,6,19.6,0,42.9,,0,0,0,14.3,1,4,23,0,49.7,70.6,55.8,,55.8,0.0,0,2,28,0.0,0,108,1,6,95.4,103,19.4,21,67.0,14,2,80.6,87,98,10,1.7,16.3,0.95
Ahmard Hall,3336,FB,TEN,11,1.0,3,71.4,,0,0,0,0.0,0,4,31,0,78.7,73.7,66.0,90.0,72.7,1.4,1,0,16,19.2,14,73,1,10,79.5,58,2.7,2,84.2,14,0,2.7,2,76,71,7.1,7.6,1.31
Michael Matthews,4218,TE,NYG,20,5.4,0,42.9,,0,0,0,40.0,4,0,21,0,26.8,68.8,52.6,61.8,29.0,71.0,115,0,6,38.3,62,162,0,6,59.3,96,8.6,14,50.3,14,0,5.6,9,28,14,2.3,4.7,0.29
Steve Breaston,3758,WR,ARZ,7,11.9,1,57.1,,0,0,0,11.1,1,3,1,0,54.9,71.5,61.2,,60.9,0.0,0,2,22,0.0,0,59,0,8,98.3,58,32.2,19,37.5,14,0,67.8,40,92,37,4.6,11.5,1.59
Fred Taylor,333,HB,JAX,17,-1.0,4,71.4,,0,0,0,16.7,2,2,15,0,41.1,72.5,90.8,67.6,44.1,0.0,0,0,18,21.5,45,209,0,10,73.2,153,0.0,0,79.5,14,0,0.5,1,60,58,5.8,6.0,0.39
Jason McKie,1279,FB,CHI,16,-0.4,0,64.3,,0,0,0,10.0,1,2,6,0,56.7,22.8,82.8,56.6,48.1,10.3,16,0,10,32.7,51,156,1,9,65.4,102,0.0,0,68.2,14,0,0.0,0,33,47,5.2,3.7,0.32
Darius Walker,4248,HB,HST,4,1.0,4,92.9,,0,0,0,0.0,0,5,13,0,80.0,84.5,60.3,51.6,66.1,0.0,0,0,9,10.0,9,90,0,13,90.0,81,0.0,0,90.8,14,0,8.9,8,81,71,5.5,6.2,1.0
Deshawn Wynn,3844,HB,GB,7,-2.4,3,64.3,,0,0,0,18.2,2,4,12,0,41.4,83.5,68.6,79.0,54.4,1.3,1,0,18,37.7,29,77,1,9,57.1,44,1.3,1,77.4,14,0,3.9,3,73,96,10.7,8.1,1.66
Madison Hedgecock,2468,FB,NYG,20,2.1,3,64.3,,0,0,0,18.2,2,0,21,0,41.1,71.1,84.9,66.9,43.3,0.6,1,0,9,30.5,54,177,3,9,66.1,117,1.1,2,73.5,14,0,3.4,6,60,43,4.8,6.7,0.51
Reuben Droughns,640,HB,NYG,16,0.2,0,50.0,,0,0,0,12.5,1,1,21,0,52.1,62.8,55.4,56.6,44.6,0.8,1,1,11,28.9,37,128,0,7,69.5,89,0.8,1,28.6,14,0,3.1,4,49,44,6.3,7.0,0.55
Maurice Stovall,3035,WR,TB,13,7.8,1,76.9,,0,0,0,0.0,0,6,30,0,78.7,71.5,60.2,,59.0,0.0,0,0,13,0.0,0,148,2,10,96.6,143,38.5,57,119.4,13,1,61.5,91,86,26,2.6,8.6,0.6
John Madsen,3408,TE,OAK,16,10.4,0,61.5,,0,0,0,20.0,2,5,23,0,35.3,70.1,56.2,80.7,55.3,56.1,64,0,39,11.4,13,114,0,8,86.0,98,21.9,25,111.7,13,1,19.3,22,102,40,5.0,12.8,1.04
Dane Looker,755,WR,SL,13,7.3,0,46.2,,0,0,0,0.0,0,3,26,0,74.6,68.8,50.3,,52.0,0.0,0,1,10,0.0,0,93,0,6,97.8,91,83.9,78,21.0,13,0,16.1,15,38,15,2.5,6.3,0.42
Ben Troupe,1761,TE,TEN,16,9.9,1,61.5,,0,0,0,11.1,1,5,31,0,54.5,70.8,65.4,44.0,62.7,49.0,51,1,26,12.5,13,104,1,8,85.6,89,36.5,38,50.5,13,0,13.5,14,91,44,5.5,11.4,1.02
Sam Gado,2599,HB,MIA,8,-1.2,1,92.3,,0,0,0,0.0,0,3,17,1,79.4,51.5,61.7,79.1,51.3,0.0,0,0,35,40.0,54,135,0,12,56.3,76,2.2,3,102.2,13,0,1.5,2,111,128,10.7,9.3,1.46
Michael Robinson,3045,HB,SF,11,-0.1,5,84.6,,0,0,0,8.3,1,4,28,0,78.7,29.8,64.5,87.7,68.4,1.0,1,0,20,44.4,44,99,0,11,52.5,52,7.1,7,90.1,13,0,2.0,2,73,65,5.9,6.6,1.4
Brad Hoover,740,FB,CAR,16,0.7,0,76.9,,0,0,0,9.1,1,2,5,0,60.6,76.6,71.9,57.0,44.8,1.7,3,1,14,23.3,42,180,0,10,72.8,131,7.2,13,52.7,13,0,3.3,6,58,55,5.5,5.8,0.44
Tony Richardson,110,FB,MIN,14,1.6,2,84.6,,0,0,0,0.0,0,4,18,0,78.7,74.9,76.9,69.1,69.6,2.7,3,0,12,16.4,18,110,0,11,82.7,91,0.0,0,95.2,13,0,0.9,1,89,81,7.4,8.1,0.98
Chris Davis,3744,WR,TEN,8,5.5,0,53.8,,0,0,0,12.5,1,3,31,1,52.1,20.1,54.2,,50.6,0.0,0,1,13,0.0,0,68,0,7,95.6,65,92.6,63,30.6,13,0,7.4,5,49,25,3.6,7.0,0.75
Malcom Floyd,2044,WR,SD,6,14.3,1,53.8,,0,0,0,0.0,0,4,27,0,75.6,69.5,65.2,,62.7,0.0,0,1,25,0.0,0,94,0,7,100.0,94,17.0,16,46.0,13,0,83.0,78,97,11,1.6,13.9,1.03
Le'Ron McClain,3753,FB,BLT,16,-0.2,1,69.2,,0,0,1,18.2,2,1,3,1,39.5,24.1,58.0,74.8,30.0,1.1,2,0,13,49.7,91,183,6,9,48.6,89,1.6,3,103.0,13,1,2.2,4,55,53,5.9,6.1,0.62
Travis Henry,825,HB,DEN,12,-2.2,0,53.8,,0,0,0,12.5,1,2,10,0,54.9,60.6,60.7,70.6,46.4,0.5,1,0,21,22.6,48,212,0,7,74.1,157,0.0,0,67.8,13,0,1.9,4,65,67,9.6,9.3,0.41
David Tyree,1511,WR,NYG,11,9.3,1,61.5,,0,0,0,0.0,0,4,21,0,76.5,70.1,73.3,73.0,72.1,1.6,1,0,32,1.6,1,62,0,8,96.8,60,8.1,5,105.3,13,1,77.4,48,82,27,3.4,10.3,1.37
Dwayne Jarrett,3661,WR,CAR,6,14.4,0,46.2,,0,0,0,25.0,2,2,5,0,29.8,69.8,53.7,,51.4,0.0,0,1,22,0.0,0,81,0,6,96.3,78,48.1,39,31.9,13,0,51.9,42,73,1,0.2,12.2,0.94
Laurence Maroney,2966,HB,NE,16,-1.6,4,75.0,,0,0,0,10.0,1,5,19,0,56.7,91.1,86.5,64.0,64.1,0.0,0,0,43,26.9,43,160,1,9,70.0,112,0.6,1,116.7,12,0,0.6,1,177,188,20.9,19.7,1.58
Lorenzo Neal,47,FB,SD,14,0.1,1,66.7,,0,0,0,20.0,2,1,27,1,35.3,25.4,73.3,76.0,29.7,0.9,1,0,9,32.5,38,117,1,8,65.0,76,0.0,0,97.9,12,1,6.0,7,23,23,2.9,2.9,0.3
Mack Strong,66,FB,SEA,5,1.8,2,81.8,,0,0,0,0.0,0,5,29,0,77.3,73.1,70.8,86.0,70.0,0.0,0,0,15,21.3,20,94,1,9,77.7,73,0.0,0,93.9,11,0,1.1,1,72,55,6.1,8.0,0.99
Korey Hall,3807,FB,GB,16,1.5,1,81.8,,0,0,0,0.0,0,4,12,0,77.3,70.6,83.7,72.5,60.3,2.1,3,0,12,33.3,48,144,0,9,61.1,88,0.0,0,89.8,11,0,0.7,1,61,44,4.9,6.8,0.69
Garrett Wolfe,3709,HB,CHI,10,-1.7,6,90.9,,0,0,0,0.0,0,4,6,1,78.0,33.3,56.5,84.5,66.6,0.0,0,1,33,28.6,14,49,0,10,71.4,35,4.1,2,73.9,11,0,0.0,0,119,138,13.8,11.9,3.4
Ben Patrick,3831,TE,ARZ,8,7.6,0,63.6,,0,0,0,12.5,1,7,1,0,54.6,70.1,75.2,76.8,65.9,78.1,82,1,21,24.8,26,105,1,7,72.4,76,12.4,13,84.5,11,2,6.7,7,73,32,4.6,10.4,0.96
Wallace Wright,3563,WR,NYJ,9,9.2,0,54.5,,0,0,0,0.0,0,4,22,0,74.6,68.8,66.0,,64.3,0.0,0,1,36,0.0,0,57,0,6,94.7,54,19.3,11,42.6,11,0,80.7,46,87,37,6.2,14.5,1.61
Dante' Hall,677,WR,SL,6,7.9,0,45.5,,0,0,0,37.5,3,2,26,0,27.5,70.9,54.2,,47.9,0.0,0,0,12,0.0,0,51,0,5,92.2,47,66.7,34,52.5,11,0,29.4,15,27,19,3.8,5.4,0.57
Peerless Price,473,WR,BUF,4,9.1,1,63.6,,0,0,1,12.5,1,5,4,0,52.1,69.5,63.5,,61.6,0.0,0,1,22,0.0,0,83,1,7,100.0,83,26.5,22,43.0,11,0,73.5,61,68,17,2.4,9.7,0.82
Thomas Tapeh,1880,FB,PHI,16,0.8,5,80.0,,0,0,0,11.1,1,1,24,0,54.5,73.3,69.2,64.2,45.1,2.2,5,0,9,29.4,68,231,0,8,69.7,161,1.7,4,87.5,10,0,0.9,2,50,49,6.1,6.3,0.31
Daniel Wilcox,1002,TE,BLT,5,6.2,0,60.0,,0,0,1,14.3,1,1,3,0,49.2,68.8,50.7,83.4,43.7,60.4,55,0,7,14.3,13,91,2,6,81.3,74,27.5,25,97.9,10,1,1.1,1,18,3,0.5,3.0,0.24
Greg Camarillo,2523,WR,MIA,10,10.8,1,80.0,,0,0,0,0.0,0,6,17,0,76.5,70.1,64.1,,66.0,0.9,1,0,64,0.0,0,106,1,8,97.2,103,74.5,79,158.3,10,2,24.5,26,160,82,10.3,20.0,1.55
Richard Angulo,1548,TE,JAX,7,10.5,0,80.0,,0,0,0,11.1,1,3,15,0,54.5,70.1,56.3,58.0,49.2,90.6,96,0,22,23.6,25,106,2,8,76.4,81,6.6,7,133.8,10,1,1.9,2,81,11,1.4,10.1,1.0
Miles Austin,3211,WR,DAL,10,10.6,1,50.0,,0,0,0,28.6,2,3,9,0,29.2,68.0,61.0,,60.5,0.0,0,0,35,0.0,0,59,0,5,93.2,55,6.8,4,75.4,10,0,93.2,55,76,42,8.4,15.2,1.38
Terrelle Smith,651,FB,ARZ,16,4.6,2,70.0,,0,0,0,12.5,1,4,1,0,35.3,70.8,74.2,86.8,47.5,2.4,3,1,16,28.3,36,127,0,7,69.3,88,1.6,2,45.4,10,0,1.6,2,59,27,3.9,8.4,0.67
John Broussard,3845,WR,JAX,8,33.3,0,40.0,,0,0,0,20.0,1,3,15,0,42.1,67.0,69.9,,68.6,0.0,0,2,56,0.0,0,58,0,4,93.1,54,12.1,7,81.3,10,1,87.9,51,126,6,1.5,31.5,2.33
Moran Norris,865,FB,SF,15,1.4,2,60.0,,0,0,0,14.3,1,2,28,0,49.7,73.6,66.8,58.1,61.9,0.9,1,0,13,53.6,59,110,0,6,43.6,48,3.6,4,67.9,10,0,0.0,0,38,27,4.5,6.3,0.79
